PC1,PC2,PC3,PC4,PC5,SeriousDlqin2yrs
-0.11013342,-1.772165671,-1.495709883,0.35009302,0.058292012,-1
-0.172305755,-2.290503347,-0.63482691,0.282176977,0.098915316,-1
-0.319280002,-1.049278574,-0.048732268,0.055397483,0.125827883,-1
0.053536678,0.907149538,-0.243459448,0.686272143,0.070539177,-1
-0.289783521,-0.675475744,-1.754063543,-0.025459803,0.103189937,-1
-0.051983,-1.40387838,-1.707429255,0.107576807,0.040709204,-1
-0.225419233,-1.956256893,0.746493429,0.197856671,-0.04038042,-1
-0.573784142,-0.614012909,0.630545744,0.081150062,-0.008071208,-1
-0.015328886,-0.831370568,-1.625747482,-0.004443475,0.092204352,-1
-0.934649402,1.122226665,-0.378762299,-0.203836812,0.011793617,-1
-0.211008527,-1.770949894,0.650554586,0.240617166,-0.019901846,-1
0.006742947,-0.980698853,-1.015649102,0.072961907,0.074617313,-1
0.112154243,0.203188558,-1.261993989,0.513507354,0.074269774,-1
-0.46404841,0.551156504,-0.789508041,-0.21990578,0.010822759,-1
-0.483141673,-2.097950597,-1.829511195,0.08240339,0.101992717,-1
-0.510500275,-0.699381396,1.87351123,0.159375725,-0.093368917,-1
-0.405535124,-1.60843914,-0.90980957,0.13829359,0.101176747,-1
-0.068261819,-0.384592257,0.50646961,-0.01182741,0.031364347,-1
-0.597173336,-0.450430294,-0.281082136,-0.22541857,0.138861239,-1
-0.270018214,-0.878173653,0.818084865,0.178447317,-0.055653076,-1
0.33699224,2.091349413,0.147850477,-0.082243372,0.096532798,-1
-0.483141673,-2.097950597,-1.829511195,0.08240339,0.101992717,-1
-0.799145715,-1.131050762,-0.742653326,0.153798256,0.021279419,-1
0.320858653,1.696606208,-1.01966904,-0.488146681,0.057550469,-1
0.398744405,1.980852525,1.540495834,-0.358350247,-0.062572677,-1
-0.520059243,0.030457466,-0.860371558,0.151848431,0.039979055,-1
-1.381839609,-0.384174115,-0.656571779,-0.099019707,0.082610068,-1
-0.102633157,-0.730921806,0.576574923,0.140261049,-0.009000247,-1
-0.328415788,0.173883939,0.486732318,0.043419925,0.065549846,-1
-0.144961881,-0.958310405,-0.824752627,0.238513692,0.044707867,-1
-0.941550346,-0.74062119,-1.008754418,0.160384585,-0.001863339,-1
0.25043061,1.01104013,0.431509988,-0.252396475,0.159229441,-1
-0.623511807,-1.154795794,0.638597684,0.121405538,0.028772088,-1
0.085076985,0.385244418,1.729146415,-0.165336092,-0.053740142,-1
-0.359667599,-1.223461487,-1.215065791,0.43582725,0.052197126,-1
-0.310293614,-2.082538097,-0.713723733,0.122559645,0.136077522,-1
0.195768202,0.830034254,-0.996372761,-0.137285778,0.05822245,-1
-0.330491478,0.197719974,-0.095648964,-0.144527036,0.065609763,-1
-0.306817449,2.193275783,-1.65644451,-0.179093761,0.057897627,-1
-0.35083304,-0.668074672,1.169859079,0.10168154,-0.087525231,-1
-2.031194914,1.092471094,-1.859649198,-0.189770936,-0.01090018,-1
0.043307439,-0.76202132,-0.151410974,-0.044760771,0.006018361,-1
-1.059472577,-0.473773134,0.226997699,0.030235285,0.050155508,-1
-0.135937477,-0.692282199,-0.618266122,0.095893888,0.051557514,-1
-0.395943506,-0.390391958,0.31670842,0.09549986,0.045869116,-1
-0.232951795,-1.363969174,-0.613976599,0.073580007,0.097585143,-1
-0.313584211,2.11501026,-0.512161674,-0.523676441,0.033832322,-1
-0.440423026,-1.125092392,0.426953504,0.15622095,-0.033528328,-1
0.243295677,0.16326511,2.047102708,-0.058461056,-0.028707009,-1
0.008200692,0.126146521,0.791588912,-0.134508342,0.040802894,-1
-0.205962327,-1.628903496,0.377146959,0.094775622,0.040687809,-1
-0.02976268,-0.223930844,-0.114084974,-0.038790794,-0.055550513,-1
-0.281857534,1.218470181,-1.739111964,0.244815615,0.135420984,-1
-0.414577786,-0.598160957,-0.771223863,-0.066453236,0.07695868,-1
0.126927447,1.618535617,-0.273977395,-0.053237187,0.019381271,-1
-0.102698469,-1.916283981,-0.566876716,0.285404556,0.028347889,-1
0.241183829,1.058803255,0.256105191,-0.495569807,0.123500169,-1
0.006742947,-0.980698853,-1.015649102,0.072961907,0.074617313,-1
-0.935776502,-0.7994576,-0.381791731,0.322178659,0.07068375,-1
0.182351917,1.057473698,-1.211971899,-0.518396653,0.135130724,-1
-0.390138276,-1.495803243,-0.35237113,0.225720457,0.125663513,-1
0.039158434,-0.304413253,-0.636713768,-0.209402757,0.118447309,-1
-0.629150846,-1.139972917,0.029138027,0.327155329,-0.001883344,-1
-0.048926451,-1.685506302,0.505722863,0.441903423,-0.010969552,-1
-0.266145631,-0.866997426,0.562406811,-0.090618632,0.055707495,-1
0.081821242,-0.487369227,0.461755405,0.552603195,0.07078157,-1
0.347270767,3.251528675,0.940789767,-0.706523347,0.039539024,-1
-0.264696979,-1.650629297,-0.636339012,0.39998671,0.129160194,-1
-0.351916742,-1.514125998,0.44841769,0.241695752,0.020328151,-1
0.212278824,0.397143089,1.029106976,-0.293551815,0.045211619,-1
-0.405535124,-1.60843914,-0.90980957,0.13829359,0.101176747,-1
-0.359667599,-1.223461487,-1.215065791,0.43582725,0.052197126,-1
0.360308545,1.731604775,0.239685031,-0.200729705,-0.025205412,-1
-0.022942579,-0.029035827,-0.579884448,0.000748914,0.094133582,-1
0.007599192,-0.759224537,-0.286385743,0.322842306,0.080821404,-1
-0.594013922,-1.759323625,-0.629486737,0.202535948,0.1367002,-1
-0.071198761,-1.742051243,-0.313792989,0.347723759,0.004555857,-1
-0.24903265,-0.345568999,-1.115704842,0.292995245,0.111969091,-1
0.002750696,-1.163979219,0.261582503,0.038752683,0.087027758,-1
-0.215722702,-1.703341212,0.297583149,0.05727965,0.041687933,-1
-0.270018214,-0.878173653,0.818084865,0.178447317,-0.055653076,-1
-0.694220779,-1.140708786,-2.71588565,0.021179307,0.094429638,-1
-0.427916735,3.233737504,-2.063100262,-0.594073282,0.061839248,-1
0.285472772,1.559204092,-1.313539277,-0.112743204,0.056849045,-1
0.11835386,0.780102456,1.32120144,-0.20371406,0.10442752,-1
-0.367856664,-0.137907735,-0.669273296,0.011563254,0.010832221,-1
-0.258669836,-1.708142841,-0.54729896,0.03541424,0.146216584,-1
-0.540258177,-0.280808437,-0.598772934,0.10498086,0.063860194,-1
-0.594460777,1.043907501,-1.787737897,-0.221040574,0.076560615,-1
-0.113705125,-0.884680484,0.012429324,0.034229004,0.045409498,-1
-0.860467067,1.581065172,-1.610565434,-0.433001555,0.026253576,-1
-0.447828531,-1.830117581,-1.207475131,0.158634509,0.121430197,-1
0.313263795,1.00242209,1.89190618,-0.17961525,-0.106337228,-1
-46.82969485,3.096394271,1.944400985,-0.104482757,-0.166423155,-1
-0.089201145,-0.238976922,-2.194484108,0.036172832,0.019085814,-1
-0.250992454,-0.114873313,-1.311183558,-0.01813006,0.016473513,-1
-0.68843264,-0.360796871,0.919936378,0.172282564,-0.035783757,-1
0.147071524,0.25259611,-0.423329706,-0.309216591,0.126388033,-1
-0.358220685,-1.685717054,0.735235143,0.271885234,-0.027679489,-1
0.242360428,0.511065327,1.564484495,-0.241546716,-0.090654737,-1
-0.231056746,0.529210952,1.254675328,-0.28754156,0.099095041,-1
-0.018335524,-0.051031503,0.805673022,0.251118617,0.003540849,-1
0.06580096,-0.38647859,-1.159126363,0.102112444,0.130884746,-1
0.013060835,0.67505733,-1.56460478,1.061653072,0.087490082,-1
-0.278165252,-0.557478177,-0.675446097,-0.122573701,0.087940122,-1
-0.344622477,-0.930224596,-2.697767486,0.177635488,0.097172515,-1
-0.790419681,-0.99949144,-1.310495355,0.127402285,0.011153631,-1
-0.051469948,0.05704831,-1.214869196,-0.214997185,0.115191632,-1
-0.261195215,-0.626556582,0.418422208,0.039430746,0.021128948,-1
-0.232951795,-1.363969174,-0.613976599,0.073580007,0.097585143,-1
0.048712621,-0.909934301,0.836389086,0.892271109,-0.033828347,-1
0.0309237,0.085621211,1.345717043,-0.080972518,-0.033011018,-1
-0.11438865,-0.634217432,-0.09904924,-0.04351523,0.171193281,-1
-0.510500275,-0.699381396,1.87351123,0.159375725,-0.093368917,-1
-0.534560175,2.237352775,1.224713907,-0.497232529,0.07780946,-1
-0.131646407,-0.800154486,-0.210143909,0.335778464,-0.023742027,-1
-0.755737447,1.042001054,-1.835226115,-0.130723586,0.074998148,-1
-0.205962327,-1.628903496,0.377146959,0.094775622,0.040687809,-1
-0.340701039,-2.327684077,-0.758524894,0.169019827,0.119805087,-1
-0.449933785,1.868256911,0.906749156,-0.259567482,-0.00726841,-1
0.375653975,2.723263,-1.38414374,-0.505264258,0.103412031,-1
-0.65463052,-1.209945188,-0.297728328,0.254337458,0.04147928,-1
-0.94680141,-1.063962267,-0.07620286,0.379497179,0.011847473,-1
-0.144266074,-2.092672139,-0.568504592,0.097937978,0.124807141,-1
-0.013900813,-0.786988405,-0.711626567,0.094124515,0.14998404,-1
0.273077742,1.141572285,0.527326289,-0.032058155,-0.106702304,-1
-0.162497651,0.075733291,0.759137219,-0.073005628,0.036654821,-1
0.542791653,3.584848792,1.284253879,-0.65427164,-0.133109686,-1
-0.801051987,-1.224165034,0.413986975,0.110258014,0.050466619,-1
-1.280948127,-0.89789511,-1.563498633,0.224384961,0.039471655,-1
0.139625606,0.11546175,-0.656483333,0.020702762,0.031100562,-1
0.030639189,1.926419243,0.184362125,0.052353816,0.057031192,-1
-0.01764804,-1.552929135,0.29714251,0.241478225,-0.048598121,-1
-0.81996051,0.317119499,0.187375789,-0.256862963,-0.027750497,-1
-1.787147702,-1.460003162,0.467687908,-1.798908644,-0.311847796,-1
-0.143764792,-1.200018122,0.621588129,0.124356867,0.032019686,-1
0.256669138,1.342607836,-0.999854515,-0.395446,0.107398209,-1
-0.04735385,-0.049894374,-0.310913367,-0.044207548,0.070129935,-1
-0.696239193,-1.283759433,-2.395590824,0.167112482,0.035937477,-1
-0.767338553,-0.657955559,-1.181748232,-0.136637446,0.1307496,-1
-0.131246395,0.639646916,-0.113939607,0.154597551,0.000548144,-1
-0.461150758,-0.455862051,-4.846063603,-0.08219246,0.058365364,-1
-0.070964051,-1.498452477,-1.39360317,0.1087794,0.082666733,-1
-0.079106322,0.503520819,1.416716881,-0.229779151,-0.002525341,-1
-0.071198761,-1.742051243,-0.313792989,0.347723759,0.004555857,-1
-0.032016006,-1.171685292,-0.181010011,0.223922648,0.044786725,-1
-0.032271879,-1.365911214,-0.925614775,0.096916145,0.036567893,-1
0.127379589,-0.824729957,2.014529979,0.189752511,-0.115805955,-1
-0.278993336,0.734455978,0.328865919,-0.060112416,0.050316019,-1
-0.285586709,-1.961288425,-0.445479754,0.15114856,0.107205717,-1
-0.108386938,-1.774389065,-0.588504215,0.014080858,0.148926134,-1
-0.11438865,-0.634217432,-0.09904924,-0.04351523,0.171193281,-1
-0.172489075,-1.082716532,-0.243934165,-0.010584889,0.154152104,-1
0.141754375,0.300217194,0.141743467,0.130295698,0.038052755,-1
-0.287343928,0.545895164,0.535927219,-0.233727569,0.025894093,-1
-1.443359364,0.426053303,-1.415780495,-0.170088474,0.057525529,-1
-0.162497651,0.075733291,0.759137219,-0.073005628,0.036654821,-1
0.085271873,0.567472259,1.388265865,-0.167738189,0.005962846,-1
-0.111724288,-1.750135028,-1.107056985,0.313160885,0.102743067,-1
-0.258669836,-1.708142841,-0.54729896,0.03541424,0.146216584,-1
-0.390138276,-1.495803243,-0.35237113,0.225720457,0.125663513,-1
0.092399173,-0.316550503,0.458992103,-0.152616554,-0.018631771,-1
0.256669138,1.342607836,-0.999854515,-0.395446,0.107398209,-1
-0.048926451,-1.685506302,0.505722863,0.441903423,-0.010969552,-1
-0.285586709,-1.961288425,-0.445479754,0.15114856,0.107205717,-1
-0.323905799,-1.12923719,-0.333044074,0.235253568,0.054061677,-1
0.128409882,0.483028922,-1.561131734,-0.147525634,0.105150671,-1
0.50938996,3.648441295,0.434294406,-0.833245424,-0.013011822,-1
0.398785366,3.999262809,0.534373844,-0.720299528,0.069277736,-1
-0.767338553,-0.657955559,-1.181748232,-0.136637446,0.1307496,-1
-0.245033068,-1.572077897,-0.989695811,0.29276599,0.100439955,-1
-0.408180613,0.772535167,0.568705635,-0.197484959,0.115025195,-1
0.053536678,0.907149538,-0.243459448,0.686272143,0.070539177,-1
-0.144961881,-0.958310405,-0.824752627,0.238513692,0.044707867,-1
-0.941550346,-0.74062119,-1.008754418,0.160384585,-0.001863339,-1
-0.405535124,-1.60843914,-0.90980957,0.13829359,0.101176747,-1
-0.171559476,-2.374952856,-0.458138192,0.186969069,0.079221197,-1
0.130104025,-0.202328644,0.315500387,-0.070416081,-0.01508058,-1
0.222706629,1.949475053,1.249865549,0.180848926,0.008263751,-1
-0.468704679,-0.009612793,0.97310293,-2.983891179,-0.581153854,-1
0.37562541,1.955107368,1.093958365,0.13182455,0.035049647,-1
0.006742947,-0.980698853,-1.015649102,0.072961907,0.074617313,-1
0.111672841,1.038475995,1.121903153,-0.314688068,-0.077998359,-1
-0.018329332,-0.19975272,1.051829493,0.092985762,-0.030682533,-1
0.162623255,0.361714772,-0.970316653,-0.140137465,0.179241347,-1
-0.94680141,-1.063962267,-0.07620286,0.379497179,0.011847473,-1
0.133831565,1.494533247,0.159899905,-0.12635702,-0.033068777,-1
0.079412446,1.209777974,-0.400312176,-0.404498085,0.036769911,-1
-0.206496622,-1.348735207,-0.290000404,0.120671796,0.136348332,-1
-0.755737447,1.042001054,-1.835226115,-0.130723586,0.074998148,-1
-0.413664559,-0.631430903,0.566906934,0.186487655,-0.010180908,-1
-1.381839609,-0.384174115,-0.656571779,-0.099019707,0.082610068,-1
-0.651999093,-1.250184308,0.166417041,0.051005029,0.084084197,-1
-0.008410867,-1.200741913,0.277971298,0.615365448,0.042091787,-1
-0.545946232,-1.481235262,-0.383922608,0.029456524,0.138555169,-1
-0.068261819,-0.384592257,0.50646961,-0.01182741,0.031364347,-1
0.014221053,0.164440706,0.421086561,0.14043757,-0.015287487,-1
0.054719843,-0.984387283,0.989710946,0.405316776,-0.016653441,-1
0.256669138,1.342607836,-0.999854515,-0.395446,0.107398209,-1
-1.059370234,-0.324253948,-0.242109104,-0.179469214,0.132258588,-1
-0.208123022,-1.376957193,-0.317426419,-0.093731784,0.152359874,-1
-0.432797624,-1.818232214,-0.520566483,0.148832999,0.124455827,-1
0.060415653,-0.566682333,0.201714308,-0.157556808,0.07297207,-1
-0.250992454,-0.114873313,-1.311183558,-0.01813006,0.016473513,-1
0.50938996,3.648441295,0.434294406,-0.833245424,-0.013011822,-1
0.145185395,0.552312779,-1.867715881,-0.167335461,0.058014456,-1
-0.260214054,-1.637604845,-1.158455426,0.088392847,0.131159564,-1
0.118359039,3.49733134,-0.875682473,-0.912173936,-0.030682327,-1
-0.207035634,-0.820671323,1.685930541,0.134775933,-0.074549461,-1
0.08734823,-0.164575348,-0.146518981,-0.11278926,0.139233253,-1
0.111546343,-0.260905104,0.568374151,-0.030286749,0.038877889,-1
0.02366028,0.481411011,0.526332863,-0.142386747,0.022676892,-1
0.053536678,0.907149538,-0.243459448,0.686272143,0.070539177,-1
-0.827374212,-0.827891128,-1.249189514,0.099695269,0.114660599,-1
-0.343427735,-2.327903914,-0.809245134,0.180427183,0.121465686,-1
-46.93636015,2.651528877,0.807715879,-0.157239472,-0.054540075,-1
0.407930912,2.716328545,0.282309954,-0.302322292,0.055931163,-1
-0.657580982,-1.169725476,-0.908608766,0.384137031,0.020691475,-1
0.112154243,0.203188558,-1.261993989,0.513507354,0.074269774,-1
-0.606015849,-0.990137892,0.633923615,0.328421608,0.026707691,-1
-0.427916735,3.233737504,-2.063100262,-0.594073282,0.061839248,-1
-0.395943506,-0.390391958,0.31670842,0.09549986,0.045869116,-1
0.063070462,0.746037053,0.752850442,-0.013338106,-0.001019886,-1
0.09727389,-0.661237598,1.034221852,0.110106456,0.021042412,-1
-0.007193005,-0.792621326,-0.601250498,-0.034052384,0.142132993,-1
-1.898501399,0.127127571,0.826388076,-0.100119307,0.096314099,-1
-0.337491282,-2.400960188,-0.491576158,0.167213573,0.082078559,-1
-1.061824248,-0.590661065,0.006675354,-0.220936288,0.164873381,-1
-0.207035634,-0.820671323,1.685930541,0.134775933,-0.074549461,-1
-1.115775379,0.821448745,-0.386336248,-0.186670379,0.148356391,-1
-0.227083541,-1.411644691,-1.904399889,0.234221499,0.052402051,-1
0.217882312,0.708375384,0.214799458,-0.04670363,-0.017550809,-1
0.256669138,1.342607836,-0.999854515,-0.395446,0.107398209,-1
-0.483141673,-2.097950597,-1.829511195,0.08240339,0.101992717,-1
-0.040676793,-1.164564196,-0.54877297,0.214898491,0.17553871,-1
0.014380184,-0.742571502,-0.268598582,0.027131277,0.104936547,-1
-0.322130968,-0.828781456,-1.352554136,-0.087963422,0.056470621,-1
-0.574830119,-1.751527508,-0.283054074,0.226663934,0.091619369,-1
0.033068141,0.255595571,1.007276841,-0.094852765,0.025756628,-1
-0.169012868,-0.863651034,-1.625374093,-0.031346807,0.163305727,-1
-0.504628068,-2.327256527,-0.747988349,0.160439887,0.115831466,-1
-0.384035929,-0.351854609,-0.0153711,-0.138919922,0.017106342,-1
-0.629150846,-1.139972917,0.029138027,0.327155329,-0.001883344,-1
-46.81433118,3.179095782,2.072234122,-0.076553979,-0.178515806,-1
0.306329805,1.248819753,0.531843194,-0.247267505,0.07637245,-1
-0.478207287,-1.443891063,0.993254251,0.167665966,-0.035669436,-1
-0.449559883,-1.060864025,0.60808098,0.096762644,0.046174574,-1
-0.448421124,-0.565861407,-0.588539766,0.24885996,0.048330389,-1
-0.665736789,0.320809494,-0.985636334,-0.044584973,0.008301894,-1
0.174845693,0.743489288,-1.067116688,0.424903163,0.012111804,-1
-0.359667599,-1.223461487,-1.215065791,0.43582725,0.052197126,-1
-0.220933636,-1.5516323,-0.495406713,0.30218156,0.041558292,-1
0.084998094,-0.001087189,-1.96504199,-0.008055174,0.099843076,-1
-0.197483617,-1.19624606,-1.809163397,0.260240434,0.053731905,-1
0.287907217,1.551634027,-0.19102297,-0.40747367,0.036428192,-1
-0.050239637,-1.356251991,-0.384075378,-0.049519645,0.156899817,-1
-0.06415116,-0.579476787,0.952600514,-0.040824757,-0.033694694,-1
0.050910774,0.37977082,0.909116351,-0.082401632,0.123789721,-1
0.184411528,0.20386014,0.791023998,-0.060424326,0.123416099,-1
0.182351917,1.057473698,-1.211971899,-0.518396653,0.135130724,-1
-0.132863842,-2.014759585,-0.454556257,0.3277619,0.091982649,-1
-0.399517422,-0.423854909,-0.281418326,0.080261572,0.107398665,-1
-0.172489075,-1.082716532,-0.243934165,-0.010584889,0.154152104,-1
-0.148943094,0.350185447,0.003628602,-0.055957893,0.060458417,-1
-0.466679415,0.369384438,0.444441813,-0.351075229,0.038712654,-1
-0.791491566,0.162963231,0.94951792,-0.208795702,-0.055063676,-1
0.023255617,-0.650763315,-0.331215399,-0.099083361,0.123735889,-1
-1.047051087,-1.553842801,-0.404592266,0.259437,0.115462752,-1
0.510703672,3.264910177,0.519008337,-0.009274492,0.037957426,-1
-1.061824248,-0.590661065,0.006675354,-0.220936288,0.164873381,-1
0.165247445,0.666877513,-1.729697814,1.522911487,-10.10084915,-1
-0.113557595,-0.595709972,-0.400425975,0.21078929,0.021821113,-1
0.087880283,0.567072627,1.394330074,-0.268203197,0.007344401,-1
-0.220933636,-1.5516323,-0.495406713,0.30218156,0.041558292,-1
-0.609296401,-1.951070438,-0.479886982,0.146236091,0.11041824,-1
0.11715583,0.328603029,-0.359986446,-0.355847931,0.060686852,-1
-0.256662114,-1.675538062,-0.521209367,0.254407827,0.127696441,-1
-0.323905799,-1.12923719,-0.333044074,0.235253568,0.054061677,-1
0.381331657,1.939112441,1.128633282,-0.289615493,0.05907033,-1
0.260350844,1.591645011,-1.807375175,0.829410465,0.125065272,-1
0.059769621,-0.568477625,-0.997213976,-0.450947623,0.094151887,-1
-0.466679415,0.369384438,0.444441813,-0.351075229,0.038712654,-1
-0.68843264,-0.360796871,0.919936378,0.172282564,-0.035783757,-1
-0.299866553,-1.990741936,-0.637992715,0.169645812,0.133185392,-1
-0.171559476,-2.374952856,-0.458138192,0.186969069,0.079221197,-1
-0.39512272,-1.520402659,-0.884946232,0.192116634,0.097962184,-1
-0.325263761,-2.240639379,-0.580227836,0.191179063,0.101346168,-1
-0.730480364,0.81683173,0.653113616,-0.317808076,0.032291391,-1
0.543323649,5.504459353,0.239570885,0.866199749,0.161350748,-1
-0.122020527,-1.846436658,-1.164993202,0.058029678,0.12930018,-1
0.287907217,1.551634027,-0.19102297,-0.40747367,0.036428192,-1
-0.579510026,-0.24779144,-0.71314493,-0.129344317,0.033171957,-1
-0.25777713,-1.796190195,-1.173689112,0.252386385,0.024020417,-1
-0.071035298,0.008071525,-0.71577377,0.077787724,0.035648754,-1
0.699058247,6.080040096,-1.384434928,0.976305234,0.22185507,-1
-0.736588365,1.235350509,-1.214389284,0.206992467,0.073352926,-1
-0.754961575,-0.439847779,-1.26970615,-0.082911681,0.070258705,-1
0.421367418,2.24450395,0.725076058,-0.432625741,0.052825872,-1
0.306329805,1.248819753,0.531843194,-0.247267505,0.07637245,-1
0.15026719,0.971783824,1.704243959,-0.36432678,0.010693233,-1
-0.132863842,-2.014759585,-0.454556257,0.3277619,0.091982649,-1
-0.908924056,-1.739384521,-1.448014756,0.206671025,0.060283515,-1
-0.733547376,-0.633145055,0.108184841,0.444817727,0.01456279,-1
0.50938996,3.648441295,0.434294406,-0.833245424,-0.013011822,-1
0.277684614,0.992741763,0.540734009,-0.220086564,0.049934341,-1
-0.449933785,1.868256911,0.906749156,-0.259567482,-0.00726841,-1
-0.206496622,-1.348735207,-0.290000404,0.120671796,0.136348332,-1
-0.52064608,0.013429201,-0.248300624,-0.049417403,0.061770416,-1
0.288038775,0.941547273,1.511815624,-0.24034582,-0.060269706,-1
0.028452344,-0.496815527,-1.017063338,0.021347253,0.120964046,-1
0.224138143,0.613711441,0.948877656,-0.339499402,-0.007753263,-1
-0.102698469,-1.916283981,-0.566876716,0.285404556,0.028347889,-1
-0.460293824,-1.305496976,1.046651689,0.346727081,-0.053676166,-1
-0.161804502,0.768465881,-1.919492403,-0.346726346,0.008028842,-1
0.033068141,0.255595571,1.007276841,-0.094852765,0.025756628,-1
-0.241836423,-1.423013642,-2.687790762,0.164574475,0.06560125,-1
-0.278993336,0.734455978,0.328865919,-0.060112416,0.050316019,-1
0.285472772,1.559204092,-1.313539277,-0.112743204,0.056849045,-1
0.285564371,1.69103601,-0.938248439,-0.080984097,0.026102854,-1
-0.266447408,-1.061439752,0.643993495,0.270045101,-0.062702959,-1
-0.007193005,-0.792621326,-0.601250498,-0.034052384,0.142132993,-1
-46.91436572,2.779059321,0.97311473,-0.107284567,-0.069878573,-1
0.195768202,0.830034254,-0.996372761,-0.137285778,0.05822245,-1
0.222706629,1.949475053,1.249865549,0.180848926,0.008263751,-1
-0.924528439,0.774949628,0.309041178,-0.073400712,0.054529195,-1
-0.225419233,-1.956256893,0.746493429,0.197856671,-0.04038042,-1
-46.93616261,2.715775756,0.687599871,-0.087929771,-0.041052478,-1
-0.135937477,-0.692282199,-0.618266122,0.095893888,0.051557514,-1
-0.357606257,-1.145108388,-1.06696132,0.079083905,0.153581487,-1
-0.521796973,-0.229791051,0.555395994,-0.165797879,0.042664822,-1
0.042894481,-0.61313803,0.040761723,0.148297473,0.067616564,-1
-0.665783695,-2.275985772,-1.344888977,0.183571719,0.10337115,-1
-0.651999093,-1.250184308,0.166417041,0.051005029,0.084084197,-1
-0.11013342,-1.772165671,-1.495709883,0.35009302,0.058292012,-1
-1.059472577,-0.473773134,0.226997699,0.030235285,0.050155508,-1
0.053437628,0.875432376,0.195559701,-0.309479296,0.104502964,-1
-0.071198761,-1.742051243,-0.313792989,0.347723759,0.004555857,-1
-0.335739651,-0.488048737,1.620911523,0.065597757,-0.03352589,-1
0.432938486,2.250273255,1.493731421,-0.160254149,0.027227945,-1
-0.395943506,-0.390391958,0.31670842,0.09549986,0.045869116,-1
-0.449933785,1.868256911,0.906749156,-0.259567482,-0.00726841,-1
-0.606015849,-0.990137892,0.633923615,0.328421608,0.026707691,-1
-0.162497651,0.075733291,0.759137219,-0.073005628,0.036654821,-1
-0.04735385,-0.049894374,-0.310913367,-0.044207548,0.070129935,-1
-0.427104837,-1.863125511,-0.261930921,0.167860775,0.087624708,-1
-0.563318949,0.700397568,1.026130343,0.055085007,0.033676985,-1
0.118359039,3.49733134,-0.875682473,-0.912173936,-0.030682327,-1
-0.266447408,-1.061439752,0.643993495,0.270045101,-0.062702959,-1
-0.665736789,0.320809494,-0.985636334,-0.044584973,0.008301894,-1
0.109212797,-0.181012029,-0.627917146,-0.085544707,0.019986019,-1
-0.729841059,-1.549286662,-1.00928214,0.184491293,0.116538247,-1
-0.332375047,-1.391991558,0.074436436,0.274411777,-0.016973915,-1
-0.609296401,-1.951070438,-0.479886982,0.146236091,0.11041824,-1
-0.018335524,-0.051031503,0.805673022,0.251118617,0.003540849,-1
-0.624229886,-0.870998339,-1.109566786,0.111018041,0.084339072,-1
-0.05435236,-0.039017669,-1.006830798,-0.021439727,0.064427181,-1
-0.205962327,-1.628903496,0.377146959,0.094775622,0.040687809,-1
-0.208617097,-1.795115158,0.750064562,0.305611945,-0.038328302,-1
0.101336096,0.705990175,1.389764119,0.02529164,-0.002547954,-1
-0.461150758,-0.455862051,-4.846063603,-0.08219246,0.058365364,-1
-1.074689268,1.078848307,-1.542243288,0.125880774,0.020469735,-1
-0.201203134,-1.520332767,-0.690805976,0.234329412,-0.014417072,-1
0.139009741,0.418195031,-1.238293282,-0.261840963,0.067731788,-1
0.091717855,-0.277912188,0.012260778,-0.115032429,0.189321068,-1
-0.469246727,1.514230978,1.129764671,-0.339676144,0.026681864,-1
-0.457320629,-2.041101376,-0.564084251,0.104198152,0.11702947,-1
-1.074689268,1.078848307,-1.542243288,0.125880774,0.020469735,-1
-0.058501957,0.860554168,0.979061163,-0.201378371,0.071150648,-1
0.043991641,-0.647697675,-0.960937118,0.285987074,0.074271466,-1
0.195714277,0.896735199,-2.265808723,-0.075418911,0.114209251,-1
-0.108386938,-1.774389065,-0.588504215,0.014080858,0.148926134,-1
0.211757453,0.764713375,-0.175115058,0.083844573,0.101325667,-1
-0.192174297,-1.088937002,-0.418828761,-0.082344127,0.101508306,-1
-0.968733292,-0.946310577,-1.270091125,0.083550691,0.099464767,-1
0.248216475,1.074860029,-1.333408877,-0.117334202,0.18484282,-1
0.078800812,-1.18469395,1.851297591,0.18413511,-0.120610458,-1
0.050910774,0.37977082,0.909116351,-0.082401632,0.123789721,-1
0.060415653,-0.566682333,0.201714308,-0.157556808,0.07297207,-1
-0.246075546,-0.859723002,1.045945197,0.1521225,-0.001213254,-1
0.184411528,0.20386014,0.791023998,-0.060424326,0.123416099,-1
-0.652829851,-1.384724679,0.487227737,0.193218179,0.026978902,-1
-1.787147702,-1.460003162,0.467687908,-1.798908644,-0.311847796,-1
-2.031194914,1.092471094,-1.859649198,-0.189770936,-0.01090018,-1
0.087880283,0.567072627,1.394330074,-0.268203197,0.007344401,-1
0.517210115,3.730066086,-0.127279623,-0.376037759,0.015710111,-1
-1.085593694,-0.513593613,-0.31557759,-0.082924434,0.199999286,-1
-0.131646407,-0.800154486,-0.210143909,0.335778464,-0.023742027,-1
0.062747946,0.922771037,-0.694946536,-0.350456505,0.038136557,-1
0.133831565,1.494533247,0.159899905,-0.12635702,-0.033068777,-1
-0.172305755,-2.290503347,-0.63482691,0.282176977,0.098915316,-1
-0.289783521,-0.675475744,-1.754063543,-0.025459803,0.103189937,-1
-0.113581729,-2.000550806,-0.147183337,0.169467627,0.067830684,-1
-0.418953344,-1.717125568,-0.851668011,0.36185721,0.067319506,-1
